code,name,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_option_type,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude,overnight_price,overnight_high_price,overnight_low_price,overnight_volume,overnight_turnover,overnight_change_val,overnight_change_rate,overnight_amplitude
US.TSLA260810C350000,TSLA 260810 350.00C,2026-08-07 15:59:32,0.14,0.17,0.53,0.09,0.155,9969.0,233611.0,0.0,False,N/A,100,0.01,US.TSLA,0.14,0.12,84.0,98.0,,,,,,,,283.871,0.23433744608,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,350.0,100.0,5011,59.349,6.561,0.030809611,0.006333513,0.012873536,-0.129999196,0.000316978,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P350000,TSLA 260810 350.00P,2026-08-07 15:58:08,21.45,28.28,28.55,18.29,30.5591,339.0,768561.0,0.0,False,N/A,100,0.05,US.TSLA,22.15,21.05,32.0,31.0,,,,,,,,33.574,22.671415929200002,-1.587,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,350.0,100.0,97,64.992,0.009,-0.956662064,0.007875554,0.016969319,-0.179999938,-0.007863573,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C352500,TSLA 260810 352.50C,2026-08-07 15:59:48,0.1,0.15,0.39,0.08,0.13,1375.0,17670.0,0.0,False,N/A,100,0.01,US.TSLA,0.11,0.1,193.0,1.0,,,,,,,,238.462,0.1285090909,-98.969,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,352.5,100.0,278,62.627,7.31,0.024351921,0.004933005,0.010581462,-0.104999344,0.000250468,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P352500,TSLA 260810 352.50P,2026-08-07 13:44:14,25.25,25.05,25.25,25.05,33.0375,6.0,15090.0,0.0,False,N/A,100,0.05,US.TSLA,25.15,23.15,40.0,19.0,,,,,,,,0.605,25.15,-35.593,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,352.5,100.0,0,73.775,0.404,-0.953003476,0.007350565,0.01812571,-0.229999392,-0.008150484,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C355000,TSLA 260810 355.00C,2026-08-07 15:59:52,0.08,0.13,0.29,0.06,0.115,1464.0,17576.0,0.0,False,N/A,100,0.01,US.TSLA,0.09,0.08,15.0,43.0,,,,,,,,200.0,0.1200546448,48.276,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,355.0,100.0,485,65.728,8.065,0.019348327,0.003870274,0.008713452,-0.084999894,0.000198954,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P355000,TSLA 260810 355.00P,2026-08-07 13:17:37,28.16,29.8,29.8,24.09,35.5249,70.0,196069.0,0.0,False,N/A,100,0.05,US.TSLA,27.45,25.85,36.0,26.0,,,,,,,,16.073,28.009857142850002,-16.129,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,355.0,100.0,1,79.664,0.529,-0.955971102,0.00646061,0.017200053,-0.229999812,-0.008203155,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C357500,TSLA 260810 357.50C,2026-08-07 15:58:05,0.07,0.09,0.22,0.05,0.1001,703.0,6441.0,0.0,False,N/A,100,0.01,US.TSLA,0.08,0.07,50.0,3.0,,,,,,,,169.83,0.09162162162,-88.679,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,357.5,100.0,396,69.491,8.822,0.016474755,0.003191602,0.007597122,-0.07499991,0.000169323,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P357500,TSLA 260810 357.50P,2026-08-07 13:15:21,30.56,30.5,30.58,25.3,38.0128,72.0,191658.0,0.0,False,N/A,100,0.05,US.TSLA,30.0,28.05,40.0,75.0,,,,,,,,13.89,26.61916666666,30.435,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,357.5,100.0,0,76.245,0.499,-0.974824087,0.004407932,0.01082761,-0.104999494,-0.007343425,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C360000,TSLA 260810 360.00C,2026-08-07 15:56:59,0.07,0.1,0.18,0.04,0.0899,1326.0,12288.0,0.0,False,N/A,100,0.01,US.TSLA,0.07,0.05,53.0,95.0,,,,,,,,155.729,0.09266968325000001,28.378,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,360.0,100.0,2410,72.13,9.583,0.013049088,0.002516065,0.006216996,-0.059999744,0.000134096,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P360000,TSLA 260810 360.00P,2026-08-07 11:03:09,29.74,29.75,30.55,29.33,40.5049,14.0,41887.0,0.0,False,N/A,100,0.05,US.TSLA,32.3,30.55,40.0,35.0,,,,,,,,3.012,29.91928571428,-6.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,360.0,100.0,32,65.053,-0.511,-0.995905821,0.00188032,0.002129667,-0.004999957,-0.002961018,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C362500,TSLA 260810 362.50C,2026-08-07 15:59:31,0.06,0.09,0.14,0.03,0.0801,290.0,2550.0,0.0,False,N/A,100,0.01,US.TSLA,0.06,0.04,44.0,131.0,,,,,,,,137.328,0.08793103448,49.714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,362.5,100.0,159,75.023,10.341,0.010691626,0.002034971,0.005230198,-0.049999852,0.000109843,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P362500,TSLA 260810 362.50P,2026-08-07 09:30:00,42.9975,0.0,0.0,0.0,42.9975,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,35.1,33.0,31.0,29.0,,,,,,,,0.0,0.0,-3.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,362.5,100.0,0,89.007,2.762,-0.974160055,0.003815734,0.011077699,-0.129999873,-0.007689784,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C365000,TSLA 260810 365.00C,2026-08-07 15:59:35,0.05,0.07,0.12,0.03,0.075,2154.0,12317.0,0.0,False,N/A,100,0.01,US.TSLA,0.05,0.04,9.0,82.0,,,,,,,,120.0,0.057181987000000004,80.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,365.0,100.0,3163,78.52,11.099,0.00933289,0.001726815,0.004645183,-0.044999854,9.5841e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P365000,TSLA 260810 365.00P,2026-08-07 09:30:00,45.4939,0.0,0.0,0.0,45.4939,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,37.6,35.45,32.0,27.0,,,,,,,,0.0,0.0,-8.475,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,365.0,100.0,0,91.684,2.761,-0.97853293,0.003209079,0.00946941,-0.104999426,-0.007436658,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C367500,TSLA 260810 367.50C,2026-08-07 15:44:19,0.05,0.07,0.11,0.03,0.0703,766.0,5093.0,0.0,False,N/A,100,0.01,US.TSLA,0.05,0.03,44.0,213.0,,,,,,,,113.798,0.06648825065,65.759,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,367.5,100.0,252,81.776,11.86,0.008088388,0.001462506,0.004097413,-0.039999947,8.3029e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P367500,TSLA 260810 367.50P,2026-08-07 11:20:14,36.89,36.64,36.89,36.64,47.9905,4.0,14706.0,0.0,False,N/A,100,0.05,US.TSLA,40.1,37.95,40.0,19.0,,,,,,,,0.521,36.765,-35.593,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,367.5,100.0,5,96.674,-0.617,-0.979492613,0.002929021,0.009110128,-0.104999647,-0.007467451,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C370000,TSLA 260810 370.00C,2026-08-07 15:59:53,0.03,0.07,0.09,0.02,0.0667,1233.0,6626.0,0.0,False,N/A,100,0.01,US.TSLA,0.04,0.03,29.0,69.0,,,,,,,,104.948,0.05373884833,40.816,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,370.0,100.0,453,84.764,12.614,0.006937037,0.001232446,0.003579112,-0.034999983,7.1188e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P370000,TSLA 260810 370.00P,2026-08-07 09:30:00,50.4881,0.0,0.0,0.0,50.4881,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,42.6,40.45,10.0,29.0,,,,,,,,0.0,0.0,48.718,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,370.0,100.0,0,101.592,2.759,-0.980351753,0.002688879,0.008785551,-0.104999697,-0.007498173,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C372500,TSLA 260810 372.50C,2026-08-07 15:59:55,0.03,0.06,0.07,0.02,0.0633,128.0,612.0,0.0,False,N/A,100,0.01,US.TSLA,0.04,0.03,112.0,91.0,,,,,,,,78.989,0.0478125,-10.345,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,372.5,100.0,254,88.976,13.375,0.006641541,0.001129804,0.003443993,-0.034999794,6.8108e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P372500,TSLA 260810 372.50P,2026-08-07 09:30:00,52.9857,0.0,0.0,0.0,52.9857,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,45.1,42.95,28.0,27.0,,,,,,,,0.0,0.0,-1.818,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,372.5,100.0,0,106.444,2.758,-0.981125841,0.002481092,0.008490644,-0.104999587,-0.007528849,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C375000,TSLA 260810 375.00C,2026-08-07 15:47:35,0.03,0.06,0.07,0.02,0.0598,439.0,2128.0,0.0,False,N/A,100,0.01,US.TSLA,0.04,0.02,32.0,67.0,,,,,,,,83.612,0.048473804100000004,35.354,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,375.0,100.0,313,91.547,14.136,0.005624408,0.000947698,0.002972438,-0.029999896,5.7666e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P375000,TSLA 260810 375.00P,2026-08-07 15:25:38,46.8,49.5,49.5,44.12,55.4835,15.0,68627.0,0.0,False,N/A,100,0.05,US.TSLA,47.5,45.5,40.0,25.0,,,,,,,,9.697,45.75133333333,-23.077,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,375.0,100.0,0,107.961,0.115,-0.984733044,0.002081764,0.007072275,-0.079999691,-0.007153997,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C377500,TSLA 260810 377.50C,2026-08-07 15:22:41,0.03,0.04,0.04,0.03,0.0565,2.0,7.0,0.0,False,N/A,100,0.01,US.TSLA,0.04,0.02,27.0,28.0,,,,,,,,17.699,0.035,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,377.5,100.0,139,95.602,14.897,0.00540925,0.000876583,0.002871123,-0.029999903,5.5424e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P377500,TSLA 260810 377.50P,2026-08-07 09:30:00,57.9815,0.0,0.0,0.0,57.9815,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,50.2,47.9,1.0,19.0,,,,,,,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,377.5,100.0,0,118.909,2.757,-0.979852689,0.002320512,0.008983291,-0.129999657,-0.007894977,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C380000,TSLA 260810 380.00C,2026-08-07 15:16:18,0.03,0.04,0.06,0.02,0.0531,857.0,2606.0,0.0,False,N/A,100,0.01,US.TSLA,0.03,0.02,11.0,2.0,,,,,,,,75.33,0.030408401399999997,-69.231,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,380.0,100.0,436,97.69,15.658,0.004489452,0.000726593,0.002431925,-0.024999883,4.5996e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P380000,TSLA 260810 380.00P,2026-08-07 09:30:00,60.4795,0.0,0.0,0.0,60.4795,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,52.6,50.45,26.0,25.0,,,,,,,,0.0,0.0,-1.961,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,380.0,100.0,0,120.629,2.757,-0.983050572,0.001999789,0.007746699,-0.104999944,-0.007620769,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C382500,TSLA 260810 382.50C,2026-08-07 14:34:36,0.02,0.03,0.04,0.02,0.0497,12.0,36.0,0.0,False,N/A,100,0.01,US.TSLA,0.04,0.01,25.0,55.0,,,,,,,,40.241,0.03,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,382.5,100.0,33,101.593,16.416,0.004333528,0.000676956,0.002356267,-0.024999961,4.4371e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P382500,TSLA 260810 382.50P,2026-08-07 09:30:00,62.9777,0.0,0.0,0.0,62.9777,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,55.1,52.95,15.0,27.0,,,,,,,,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,382.5,100.0,0,125.242,2.756,-0.98358765,0.001874527,0.007536248,-0.1049996,-0.007651387,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810C385000,TSLA 260810 385.00C,2026-08-07 14:56:23,0.01,0.04,0.05,0.01,0.0464,252.0,571.0,0.0,False,N/A,100,0.01,US.TSLA,0.03,0.01,39.0,34.0,,,,,,,,86.207,0.02265873015,-6.849,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,385.0,100.0,195,103.083,17.173,0.00348413,0.000548711,0.001938008,-0.019999943,3.5677e-05,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260810P385000,TSLA 260810 385.00P,2026-08-07 09:30:00,65.4758,0.0,0.0,0.0,65.4758,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,57.6,55.45,26.0,15.0,,,,,,,,0.0,0.0,-26.829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,385.0,100.0,0,129.802,2.755,-0.984082905,0.001762509,0.007341025,-0.104999983,-0.007682013,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
