code,name,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_option_type,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude,overnight_price,overnight_high_price,overnight_low_price,overnight_volume,overnight_turnover,overnight_change_val,overnight_change_rate,overnight_amplitude
US.NVDA260810C110000,NVDA 260810 110.00C,2026-08-07 09:30:00,108.99,0.0,0.0,0.0,108.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,116.8,109.35,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,110.0,100.0,0,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P110000,NVDA 260810 110.00P,2026-08-07 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,17135.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,110.0,100.0,1202,310.058,50.884,-1.1616e-05,1.343e-06,6.402e-06,-9.9999e-05,1.23e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C115000,NVDA 260810 115.00C,2026-08-07 09:30:00,103.99,0.0,0.0,0.0,103.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,113.8,104.4,2.0,1.0,,,,,,,,0.0,0.0,-33.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,115.0,100.0,0,505.221,-2.219,0.994216437,0.000262936,0.002038977,-0.138585371,0.003475182,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P115000,NVDA 260810 115.00P,2026-08-04 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1100.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,115.0,100.0,0,291.286,48.651,-1.2356e-05,1.516e-06,6.79e-06,-9.9999e-05,1.26e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C120000,NVDA 260810 120.00C,2026-08-07 09:30:00,98.99,0.0,0.0,0.0,98.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,106.7,99.6,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,120.0,100.0,0,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P120000,NVDA 260810 120.00P,2026-08-04 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1100.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,120.0,100.0,0,273.297,46.419,-1.3156e-05,1.715e-06,7.208e-06,-9.9999e-05,1.29e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C125000,NVDA 260810 125.00C,2026-08-07 09:30:00,93.99,0.0,0.0,0.0,93.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,101.7,94.6,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,125.0,100.0,0,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P125000,NVDA 260810 125.00P,2026-08-07 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1200.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,125.0,100.0,630,256.025,44.186,-1.4029e-05,1.946e-06,7.662e-06,-9.9999e-05,1.33e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C130000,NVDA 260810 130.00C,2026-08-07 09:30:00,88.99,0.0,0.0,0.0,88.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,96.8,89.35,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,130.0,100.0,1,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P130000,NVDA 260810 130.00P,2026-08-04 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,14.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,130.0,100.0,2,239.411,41.953,-1.4983e-05,2.215e-06,8.157e-06,-9.9999e-05,1.36e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C135000,NVDA 260810 135.00C,2026-08-07 09:44:40,87.55,87.55,87.55,87.55,83.99,1.0,8755.0,0.0,False,N/A,100,0.05,US.NVDA,91.85,84.45,1.0,1.0,,,,,,,,0.0,87.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,135.0,100.0,3,0.0,-0.629,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P135000,NVDA 260810 135.00P,2026-08-06 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,14.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,135.0,100.0,58,223.401,39.721,-1.6033e-05,2.532e-06,8.7e-06,-9.9999e-05,1.4e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C140000,NVDA 260810 140.00C,2026-08-07 12:49:34,83.07,83.07,83.07,83.07,78.99,11.0,91377.0,0.0,False,N/A,100,0.05,US.NVDA,86.85,79.55,1.0,1.0,,,,,,,,0.0,83.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,140.0,100.0,0,0.0,-0.397,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P140000,NVDA 260810 140.00P,2026-08-06 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,10.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,140.0,100.0,57,207.949,37.488,-1.7195e-05,2.907e-06,9.299e-06,-9.9999e-05,1.44e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C145000,NVDA 260810 145.00C,2026-08-07 09:30:00,73.99,0.0,0.0,0.0,73.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,81.8,74.35,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,145.0,100.0,1,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P145000,NVDA 260810 145.00P,2026-08-06 09:30:00,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,14.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,145.0,100.0,31,193.013,35.256,-1.8491e-05,3.355e-06,9.965e-06,-9.9999e-05,1.48e-07,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C150000,NVDA 260810 150.00C,2026-08-07 09:30:00,68.99,0.0,0.0,0.0,68.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,76.85,69.45,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,150.0,100.0,2,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P150000,NVDA 260810 150.00P,2026-08-07 09:30:00,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1000.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,150.0,100.0,1373,185.365,33.023,-3.731e-05,6.798e-06,1.9378e-05,-0.000199998,9.7e-08,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C155000,NVDA 260810 155.00C,2026-08-07 09:30:00,63.99,0.0,0.0,0.0,63.99,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,71.85,64.35,3.0,6.0,,,,,,,,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,155.0,100.0,58,0.0,-2.219,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P155000,NVDA 260810 155.00P,2026-08-07 15:09:46,0.01,0.01,0.01,0.01,0.0009,5.0,5.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,9.0,0.0,,,,,,,,0.0,0.01,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,155.0,100.0,204,224.491,30.795,-0.001236306,0.000147031,0.000506744,-0.009999999,-7.429e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C160000,NVDA 260810 160.00C,2026-08-07 09:30:00,58.9911,0.0,0.0,0.0,58.9911,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,66.85,59.6,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,160.0,100.0,66,0.0,-2.218,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P160000,NVDA 260810 160.00P,2026-08-07 09:30:00,0.0033,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1024.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,160.0,100.0,981,188.432,28.56,-0.000520153,7.895e-05,0.00022846,-0.003299997,-2.691e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C162500,NVDA 260810 162.50C,2026-08-07 15:18:46,60.83,60.83,60.83,60.83,56.4934,1.0,6083.0,0.0,False,N/A,100,0.05,US.NVDA,66.0,56.95,10.0,2.0,,,,,,,,0.0,60.83,-66.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,162.5,100.0,25,0.0,-0.281,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P162500,NVDA 260810 162.50P,2026-08-07 09:30:00,0.0059,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,7.0,0.0,,,,,,,,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,162.5,100.0,16,188.87,27.444,-0.000893086,0.000129688,0.000376105,-0.005899986,-5.077e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C165000,NVDA 260810 165.00C,2026-08-07 15:18:46,58.43,58.43,58.43,58.43,53.9968,1.0,5843.0,0.0,False,N/A,100,0.05,US.NVDA,61.9,54.35,1.0,5.0,,,,,,,,0.0,58.43,66.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,165.0,100.0,24,0.0,-0.236,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P165000,NVDA 260810 165.00P,2026-08-07 09:58:28,0.01,0.01,0.02,0.01,0.0093,208.0,209.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,7.0,0.0,,,,,,,,107.527,0.01004807692,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,165.0,100.0,328,188.94,26.33,-0.001457939,0.000203106,0.000589188,-0.00999998,-8.778e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C167500,NVDA 260810 167.50C,2026-08-07 09:30:00,51.5003,0.0,0.0,0.0,51.5003,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,59.35,51.9,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,167.5,100.0,31,0.0,-2.214,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P167500,NVDA 260810 167.50P,2026-08-07 09:59:31,0.01,0.01,0.02,0.01,0.0127,1174.0,1274.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,1021.0,0.0,,,,,,,,78.74,0.01085178875,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,167.5,100.0,69,180.338,25.214,-0.001524112,0.000221588,0.000613548,-0.009999956,-9.181e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C170000,NVDA 260810 170.00C,2026-08-07 10:36:45,52.82,52.82,52.82,52.82,49.004,1.0,5282.0,0.0,False,N/A,100,0.05,US.NVDA,56.85,49.45,1.0,1.0,,,,,,,,0.0,52.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,170.0,100.0,28,0.0,-0.509,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810P170000,NVDA 260810 170.00P,2026-08-07 13:02:51,0.01,0.01,0.2,0.01,0.0161,26.0,166.0,0.0,False,N/A,100,0.01,US.NVDA,0.01,0.0,3.0,0.0,,,,,,,,1180.124,0.06384615384,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-10,170.0,100.0,1119,171.841,24.098,-0.001595708,0.000242484,0.000639783,-0.009999954,-9.617e-06,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.NVDA260810C172500,NVDA 260810 172.50C,2026-08-07 09:30:00,46.5077,0.0,0.0,0.0,46.5077,0.0,0.0,0.0,False,N/A,100,0.05,US.NVDA,54.25,48.3,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-10,172.5,100.0,58,0.0,-2.211,0.0,0.0,0.0,0.0,0.0,N/A,1,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
